id	label
1245369533692620800	0
1250159076551667710	0
1244801890866601980	0
1244081766450769920	0
1246989327122542590	1
1255631164800409600	0
1244711893643616260	0
1247362678663925760	0
1255633712491819009	0
1246595364855087100	0
1249360501827612670	0
1255682178035470340	1
1255752953790713860	0
1248792327042334720	0
1244059246444118020	0
1241430185867649020	0
1254890321168736260	1
1239802358214901760	0
1242662274403315713	0
1249023586435727360	0
1244412567021379580	0
1248728959069687810	0
1254737056573665280	1
1254429113504477180	1
1248624447780577280	0
1245188308055076860	0
1242517487482273790	0
1244431926267691010	0
1253777460153507840	1
1254396029568417790	0
1244047783931392000	1
1246493031081050110	0
1242990737257611265	1
1253043033744052220	0
1252673550231748608	0
1248164559782805500	0
1256243220750753790	0
1254711172319842300	0
1247195930346041340	0
1245560281893388290	0
1255119734238056450	1
1256372885578493950	0
1243882823158620160	0
1251488423803793410	0
1248454205754372100	1
1249011877608333310	0
1244822168514580480	0
1254003620934230020	1
1248242799448915970	0
1249165513818865660	1
1254425526871175170	1
1255578607071698940	0
1251220413490880510	0
1255618072548904960	0
1240672668367704060	1
1247179796708077570	0
1238130862518124540	1
1252673055631069180	0
1256239844365197310	0
1240701109947101180	0
1248453421272690690	0
1248995314427736060	1
1249002775444414460	1
1248320871397277700	0
1238889434587766780	0
1253038773593681920	0
1238233110552158210	0
1255741057981128700	1
1256376615811952640	1
1255664859359870980	1
1254800754482831360	1
1252582163612151810	1
1252769557363613700	0
1246541411111051260	1
1255700036568190980	0
1251910545701310460	0
1254396024124293120	0
1246960056710594560	0
1255687961238175740	0
1248552960713543680	1
1246824030432309248	0
1255574598877425660	0
1247171669900382210	1
1255136691209170940	0
1245010039108231170	0
1253045926605860860	1
1245573513961811970	1
1243797279355678720	0
1255564708788293630	0
1251991946463191040	1
1243946169979543550	1
1255125722345033730	0
1254419040912711682	1
1250679956293722110	0
1250533985203163140	0
1247182629637697540	0
1254301416476246020	0
1256222976179154940	0
1243829957773660160	0
1254384676879454210	0
1240038024618086400	0
1255539884594532350	0
1251655297422196740	0
1254435098981588993	1
1254940865652498430	1
1244239380094627840	1
1241183624319254530	0
1244581375178612740	0
1250490876557692930	1
1235566797715173380	0
1256209939594444800	1
1255581305443680260	1
1254048929123049470	1
1254430057642237950	0
1245975114098847740	1
1249897380746539010	1
1243953499932520450	0
1252246331642576900	1
1245007378254385150	0
1247583741628887040	0
1244765212110139394	0
1249547050645098500	0
1255130282585231360	1
1229076941233442820	0
1247591906168705020	0
1254414387407880190	0
1240282575135887360	0
1255136273099980800	0
1254344581300314110	1
1244584139233378300	0
1254423766874161150	0
1244463682115026940	0
1237855878860034050	0
1240651707241070593	0
1255554532924416000	0
1241603255123222530	1
1255562669031067650	0
1248635023227604990	0
1256216176792948740	0
1256241500574359552	0
1255448193501986820	0
1255128127740641280	0
1255669579151560700	0
1256204989342474240	1
1245288688004841470	1
1245480054014062590	1
1248970661441265660	1
1256234472669921280	0
1256206470326226940	0
1245152245752225790	0
1251044562811961340	0
1242517196246482948	1
1256380318149423100	0
1248994760473403390	0
1240503599949545470	1
1245802810580570110	0
1254396345097564160	0
1248541845057146880	0
1254220363879383040	0
1252670940066045950	0
1254365229670109184	1
1244322944127504380	0
1249331167649816580	0
1250207475757973500	0
1255752243393036290	0
1250238364957192190	0
1255119868199829500	1
1249212997161160700	1
1254577503492091900	0
1254432678860017660	0
1252816647330488320	0
1255574810291310590	0
1256208751733997570	0
1253045989394591740	1
1242090931244974080	0
1245084468559220740	1
1256212913519542270	0
1254373997145403392	1
1254346310989348860	1
1250583431295238140	0
1237846603202850820	0
1255136574095818750	0
1255683901034397700	1
1256379840267239420	0
1249156298895233024	1
1245672250679984130	1
1253031269866237950	0
1249035917194559489	0
1243473840740675580	0
1254591351334854660	0
1251205959994621950	0
1246212000503541760	0
1254435740265648130	1
1250444142024388610	0
1255512685896249340	0
1242068364752797700	0
1255620435405914110	1
1246210526255996930	0
1253033411150741500	0
1240764397062152190	0
1244051680070643712	0
1241571928458043390	0
1247078401980194820	0
1250654609934372860	0
1247951212131102720	0
1253736463101034496	0
1242749881191669760	1
1255629043237601280	0
1244771626690007040	1
1251314618477281280	0
1249664882506477570	0
1246963356663255040	0
1244842684738670592	1
1256377932341116930	0
1247981826481754110	0
1254429751248379900	0
1241172504732934140	0
1245850624207360000	0
1250307350025494530	0
1244853218582167559	1
1252316843508891650	0
1255459138374717440	1
1245504727988740100	0
1251526727869882370	0
1254433752111030270	0
1255126170229710850	1
1253065923549892610	1
1255662233541058560	1
1254400744696012800	1
1249148543610347520	1
1240265300018257920	0
1255723548326363140	0
1252140669986058240	0
1249187945338277890	0
1244257312065404930	0
1249638812311060480	1
1245611880229425150	1
1246831573024100350	1
1246553607626985470	0
1248948473547890690	1
1244997707908997120	1
1255648059599585280	0
1255670726906073090	0
1244378476054003716	1
1245150215906222080	0
1255628360761217020	0
1244618362925338620	0
1251337817545998340	0
1243310331557892100	0
1247038497073975300	1
1254421424300843010	0
1255656673651445761	1
1241665660113031170	1
1243391545522425860	0
1248614451734933500	0
1255118744399028220	0
1254370126662635520	1
1249041175627075580	0
1255134165973921793	1
1255603536500588540	0
1240780949425721340	0
1251454209553301500	0
1254428843739316220	0
1248532092335554560	0
1250231397698146300	0
1247778963247624190	0
1255660382024355840	0
1249250964445560830	0
1256378011919814660	0
1254430078362169340	0
1255050374710509570	1
1245846769608675330	0
1256376669419397120	0
1255541055392489470	0
1245152865494208510	0
1255586999353958400	0
1256223471669071870	0
1256214517132001280	0
1244098320542425090	0
1244275729401077760	1
1256206676279123970	1
1252023609561878530	1
1244672450341863420	0
1249550535692296190	1
1252266195853684740	0
1250912542173560830	1
1256217577933676540	0
1240324124817403904	0
1245135785554214910	1
1254425390686154750	1
1249690730265796610	1
1243944696747044860	0
1247544946632077310	0
1249609693275869180	0
1253036568903774210	0
1245362621492203520	0
1254428500288835580	0
1254422507446247420	0
1250941987802537980	0
1247955945197637630	0
1255621277097832450	0
1254427036380049410	0
1252670902422167550	0
1255627736023957500	0
1256245685134987260	0
1250787674031640580	1
1235021008458977280	0
1255652130863624190	0
1247584033829249020	0
1249684241748639740	0
1248470037842690050	1
1254353918454149120	1
1252072814615695360	0
1255717869498793980	0
1255543729852686340	0
1255131380976988160	0
1255119099157532670	0
1244832584049332220	1
1255148793189683200	0
1251745442494382080	0
1245667954945142780	1
1249001703711670270	0
1250608150937579520	0
1243023110292385793	1
1253045335259262980	0
1249923528708837380	0
1248248300353884161	1
1252672950676992000	0
1255714440726458370	0
1248573619845976060	0
1248440230232948740	1
1244076811388170240	0
1246974002750468100	1
1255732622539587585	0
1255691776607817730	0
1244806258768691201	1
1247172333011439620	1
1253141802707824640	1
1255590508929470465	1
1244622813614559230	1
1243989101294104580	0
1245571561551065090	0
1255718466021027840	0
1248720057431179260	0
1245602562864074750	1
1255043198583558140	1
1243210721338458113	1
1248604659956297730	0
1249670670373588990	1
1256209946443726850	0
1255684792575803390	1
1244999537414078460	0
1253852033209294849	0
1256241459314995200	0
1244964349669707780	0
1246468891360079870	0
1245361589466869760	0
1247987014286356480	0
1244169726890315780	0
1255578576935694340	0
1256221841053626370	0
1256211771586514940	0
1242820186647953410	0
1250718965715931140	1
1246072843609104380	1
1254089508959801340	1
1255590037124796420	0
1240070005821190140	0
1255591525666430980	0
1255255400498237440	0
1254309748608040960	0
1254966937743998980	1
1248582992395632640	1
1256379857526829060	0
1249594798673182720	0
1245313105749520380	0
1245051120118042620	0
1247931857167056900	0
1246173905217294340	0
1243867747345367040	0
1239675769812631550	0
1246200208326897660	0
1250870685494280190	1
1255698990621958144	1
1255673591909081090	0
1255591648265977860	1
1248012745917616130	0
1250375118485729280	0
1256373536563900420	1
1240970679467618300	0
1256215485793947650	0
1248233555966201860	0
1252582861800120320	1
1248819906189066240	1
1255679634320117760	0
1241444505632624640	1
1246519366000226300	0
1256251338192633860	0
1253040555518496770	0
1242415246570131460	0
1242788062217883650	1
1256203579167256580	0
1255119602167812096	0
1256246043496321020	0
1240467822762999810	0
1249071360187543550	1
1249081113064194050	1
1250801761935339520	0
1245846193806233600	0
1244093809203560450	0
1241358434248908800	0
1252964201506713600	0
1250933843231739900	0
1255615226285678590	0
1255680036667109380	1
1256376385255374850	0
1254436383877455872	1
1243309461034471420	0
1254843212952473600	0
1254686167066345470	0
1250172214617550850	0
1251984180730302460	0
1254388440096964610	1
1250813268555374590	0
1245674815387811840	0
1247559646094770180	1
1255634650447384580	0
1251498944796000260	0
1254427625168273410	1
1247903743271563260	1
1249757460707115010	0
1252966882338111490	0
1240321144537993220	0
1241180496262037500	0
1255592393153208320	0
1241433698546769920	0
1249558531226959870	1
1240625632767336450	0
1255125601205096450	0
1244297644186443780	0
1251549624999071740	0
1246448096546086910	0
1245508998427705340	0
1245518694677168130	1
1255625527945289730	0
1248793109909123070	0
1256375945457524740	0
1254387158066085890	0
1248625949429522430	1
1245513835684847620	0
1245723417275498500	0
1253047201607155712	0
1243599782754635780	0
1248401308370874370	1
1246861562163281920	0
1255752998254530560	0
1251236686710874110	0
1255584012631851010	0
1254413464396869630	1
1247499448281956350	0
1239339397969063940	0
1255516203675680770	0
1247146831286591490	0
1244615862943977470	0
1254300578668335100	0
1244910943114604540	0
1255582471258857470	0
1251212355511504900	0
1255613656068501500	0
1255195879239225340	0
1255119581053505540	0
1255567137697079300	1
1238557102492258300	0
1244672382758875140	0
1249266826598547460	1
1254390076437602300	0
1247983556137299970	0
1255586990080155650	1
1247620417101201410	0
1256378325733380100	0
1249439529188184060	0
1255138234343911420	0
1256227733643943940	0
1255582594688843780	0
1244068189346168830	0
1251101805662142460	0
1248194302213226497	1
1247387916155977730	1
1256213819950587900	1
1255040503537700860	0
1244118086057447420	0
1256204908455485440	0
1249699371349876740	0
1248355353709944830	1
1251369866851790850	1
1252120694093082620	0
1255658733964791810	0
1256221848171413500	0
1238938740531376130	0
1249022107268325380	0
1245377273500520450	1
1253039601729634300	1
1248709469900603390	0
1255580688331558910	0
1254437178245033980	0
1256247255343890430	0
1254378259359453180	1
1241807482273566720	0
1250076816867540992	1
1246917814058987520	1
1247260568496623620	1
1247667617831309310	0
1255134241358135300	0
1251985022845886460	0
1254425281802231810	0
1256240204349935620	0
1255649945413201920	1
1245001982500315140	0
1250177727736565760	0
1256241636230692860	0
1256381497977778180	1
1255045880614400000	1
1241494629167611900	0
1245410662173507580	0
1250117984535875580	1
1255565023839215620	1
1246613156505554940	0
1255543429230022660	0
1240522101213315070	0
1256244357222539260	1
1249756789618458620	0
1246076927586095100	0
1252297822323564540	1
1245357963046522880	0
1244620518579482620	0
1252220502770319360	0
1254132296367685637	0
1244537659978141700	1
1249187915915317250	0
1255611017792536580	1
1243234245625155580	0
1256243460555845630	0
1247241413408034820	1
1244803334202175491	1
1248211299714154500	1
1255556380024541180	0
1240923679753732100	0
1241383235600384000	1
1247318704263770110	0
1249563212212822020	0
1255575713022971900	0
1243603963582316540	0
1255690819287298050	0
1248567078371708930	1
1248995256764370940	1
1245737155479195650	1
1246509053184028670	0
1254409901004242947	0
1241430894369439744	1
1243956531902767100	0
1248354087923523580	0
1255592879487176700	0
1243995638993477630	0
1249906309589237760	1
1254394409950613500	0
1244989776316567550	0
1251231749809606660	0
1255050269475385340	0
1247761850441187330	0
1247323839153025020	1
1241185299113402370	0
1251868842856534020	0
1256235142433189890	0
1255752935956496380	1
1254376392092942340	1
1253047220800311300	0
1255555943582126080	1
1251310460693086210	0
1245222728908537860	0
1246932737988210690	0
1246506115204100100	0
1246208356496400380	0
1250258471783559170	0
1250486681922416640	1
1255623180724645890	0
1253045812365602820	0
1236992608968327170	0
1254426923687706620	0
1245165634826244100	1
1255629119901110270	0
1252977349332738050	0
1244040807277105150	0
1249707814689353730	0
1246377520267694080	0
1256378721386336260	0
1256242217305415680	0
1242166326061383680	0
1252736650905608198	0
1236669001276801020	0
1247269962403713020	1
1255636732248285180	1
1232720402989879300	0
1245871545685348350	0
1245435668412628990	1
1244298035292708860	0
1256237232219922430	0
1246949541439582210	0
1249334738004905980	1
1241904305378033660	0
1244445811456475140	1
1250487483667750912	1
1255133235975081980	1
1245039165533589500	1
1254425342162460670	0
1244791284566556670	1
1245722880303906816	1
1250534983074295810	1
1251980866806374400	0
1242103193569550338	1
1245509146327293950	0
1255556509942943740	0
1243703164349501440	1
1244624714649264130	0
1256381312224591870	1
1255659366050562050	0
1256235963484905470	0
1249483067984666620	0
1245185160913575940	0
1255134887780048900	0
1254406123588775940	0
1250846815689285630	1
1251827149004308480	0
1249184397288452100	1
1246515481290342400	0
1249306650151960580	1
1251644190188097540	0
1254419596603523070	0
1247630331706032130	0
1246971521744199680	0
1254387300735373310	0
1249313478692737020	1
1254307951793385470	1
1254196049016688640	0
1251960636017381380	0
1255134901948440580	1
1254430970591223810	0
1250426744185581570	0
1240812212282933250	0
1238164277275443200	0
1255696539969884160	0
1241426778347974660	0
1242586302291349500	0
1244402484803702780	0
1255571235200794620	0
1254382959739756540	0
1254420901614977020	0
1253035685264621570	0
1249144168972156930	1
1243319830385700860	0
1254403781166428160	0
1245152461981130750	0
1250819326044758020	0
1245855458482511870	0
1242624722564775940	1
1245446447283265540	0
1254955639958147072	1
1252672660800188420	0
1256210314875543552	0
1244589006693838850	0
1254399225120657410	0
1245477168550985730	1
1236823337239826430	0
1255561434345463810	0
1255632959484223490	1
1244944058319081470	0
1249169817648717820	0
1248725326823219200	0
1248269468700114940	0
1250226694541193220	0
1243966252768509950	0
1248254797263835140	0
1254929050562441220	0
1254432760753725440	1
1242478252058238980	1
1243959499091828740	0
1244431892801302530	0
1242190316456816640	0
1243916614006947840	0
1249680299170189310	0
1256222250157707260	0
1256205868179357700	0
1241688750238904320	0
1247275594246742020	1
1246107540053733376	0
1255646678478184450	0
1248711316027641860	0
1249046437922590720	1
1244542517116194820	1
1254422075164499970	0
1255631653009076220	0
1255665846417940480	0
1255674732688654340	0
1246442058090459140	0
1239868664091901950	0
1243463335267401730	0
1254419941119471620	0
1247298930481582080	1
1255047028167577600	1
1246093552595218430	0
1244486411086106620	0
1255567592187555840	0
1244671494795546620	0
1254436026581504000	0
1241673475057647620	0
1255618447494598660	0
1246306444355481600	1
1255040125031141380	0
1246116087617523710	0
1256238401315094530	0
1240513494748979200	0
1248644695347118080	1
1255657791106297860	1
1247121734937063420	1
1243300619223552000	0
1255048789544579070	0
1248581698750734340	1
1246865539949047810	0
1249035795417255940	0
1254395577724534780	0
1250211416751198210	0
1255125062660747260	1
1241050224170328060	0
1238152394128719870	0
1249583093238960130	1
1256376030253797380	0
1247521132258807810	0
1254410340189667330	0
1256244043773870080	1
1255655649901531140	1
1250618462285824000	1
1256223348092264450	0
1239435893745672192	0
1248997020481867780	0
1241168929655083010	0
1241395936514973700	0
1255038424773427200	0
1252673466303537150	0
1240527969749172220	0
1251566555479134210	1
1254435711832543230	0
1254314571877306370	1
1248848745862586370	0
1245026439164039171	1
1241176932865146880	1
1238838823095844860	0
1246133015883001860	0
1240470165025939460	0
1241833606215012350	0
1245780425294761980	0
1248114635460444160	1
1244052224407416830	1
1248689445680730110	1
1253039619442171900	0
1245488401861746690	0
1250335727566475260	1
1245666336845545470	0
1240508515283865600	0
1256375959881691140	1
1244384649612230660	0
1249146104870035460	1
1252774810721169410	0
1255036088579743740	1
1250008377503158270	0
1255048892615397380	0
1249149340276469760	1
1235014597960056830	0
1249806522537910270	1
1256214477109895170	1
1255648913702477820	1
1249022067393146880	1
1244618120779771900	0
1243222798626992130	0
1251548343647510530	0
1244741339197177860	0
1247364297447129090	0
1253034742586408960	1
1249374349955645440	0
1244715854245306370	0
1244360308090712064	1
1242295536943800320	0
1254397649228349440	0
1250981051075305470	0
1239227447238955010	1
1256217304662249470	0
1255562514013794300	1
1250171811360276480	0
1245091368361394180	0
1248857248513658880	0
1254425458692837380	1
1239537822085906430	0
1246304340291268610	1
1244820502536994820	0
1256206386419073020	0
1247593412569763842	1
